UF,Ano,Grupo de idade,Total,Fonte,new_faixa,new_local
Minas Gerais,2023, 40-44,1657666.0,IBGE,40,Minas Gerais
Minas Gerais,2023, 45-49,1478750.0,IBGE,45,Minas Gerais
Minas Gerais,2023, 50-54,1341689.0,IBGE,50,Minas Gerais
Minas Gerais,2023, 55-59,1272819.0,IBGE,55,Minas Gerais
Minas Gerais,2023, 60-64,1138204.0,IBGE,60,Minas Gerais
Minas Gerais,2023, 65-69,923599.0,IBGE,65,Minas Gerais
Minas Gerais,2023, 70-74,686719.0,IBGE,70,Minas Gerais
Minas Gerais,2023, 75-79,467873.0,IBGE,75,Minas Gerais
Minas Gerais,2023,80+,549879.0,IBGE,80,Minas Gerais
Espírito Santo,2023, 05-09,280280.0,IBGE,5,Espírito Santo
Espírito Santo,2023, 10-14,272178.0,IBGE,10,Espírito Santo
Espírito Santo,2023, 15-19,281132.0,IBGE,15,Espírito Santo
Espírito Santo,2023, 20-24,299930.0,IBGE,20,Espírito Santo
Espírito Santo,2023, 25-29,301004.0,IBGE,25,Espírito Santo
Espírito Santo,2023, 30-34,304897.0,IBGE,30,Espírito Santo
Espírito Santo,2023, 35-39,327503.0,IBGE,35,Espírito Santo
Espírito Santo,2023, 40-44,326652.0,IBGE,40,Espírito Santo
Espírito Santo,2023, 45-49,282503.0,IBGE,45,Espírito Santo
Espírito Santo,2023, 50-54,248338.0,IBGE,50,Espírito Santo
Espírito Santo,2023, 55-59,231271.0,IBGE,55,Espírito Santo
Espírito Santo,2023, 60-64,206241.0,IBGE,60,Espírito Santo
Espírito Santo,2023, 65-69,166747.0,IBGE,65,Espírito Santo
Espírito Santo,2023, 70-74,117970.0,IBGE,70,Espírito Santo
Espírito Santo,2023, 75-79,75178.0,IBGE,75,Espírito Santo
Espírito Santo,2023,80+,87963.0,IBGE,80,Espírito Santo
Rio de Janeiro,2023, 05-09,1104521.0,IBGE,5,Rio de Janeiro
Rio de Janeiro,2023, 10-14,1062671.0,IBGE,10,Rio de Janeiro
Rio de Janeiro,2023, 15-19,1086141.0,IBGE,15,Rio de Janeiro
Rio de Janeiro,2023, 20-24,1230864.0,IBGE,20,Rio de Janeiro
Rio de Janeiro,2023, 25-29,1319471.0,IBGE,25,Rio de Janeiro
Rio de Janeiro,2023, 30-34,1266460.0,IBGE,30,Rio de Janeiro
Rio de Janeiro,2023, 35-39,1298952.0,IBGE,35,Rio de Janeiro
Rio de Janeiro,2023, 40-44,1338233.0,IBGE,40,Rio de Janeiro
Rio de Janeiro,2023, 45-49,1224819.0,IBGE,45,Rio de Janeiro
Rio de Janeiro,2023, 50-54,1110601.0,IBGE,50,Rio de Janeiro
Rio de Janeiro,2023, 55-59,1053528.0,IBGE,55,Rio de Janeiro
Rio de Janeiro,2023, 60-64,956100.0,IBGE,60,Rio de Janeiro
Rio de Janeiro,2023, 65-69,788719.0,IBGE,65,Rio de Janeiro
Rio de Janeiro,2023, 70-74,585506.0,IBGE,70,Rio de Janeiro
Rio de Janeiro,2023, 75-79,391372.0,IBGE,75,Rio de Janeiro
Rio de Janeiro,2023,80+,437362.0,IBGE,80,Rio de Janeiro
São Paulo,2023, 05-09,3028060.0,IBGE,5,São Paulo
São Paulo,2023, 10-14,3000344.0,IBGE,10,São Paulo
São Paulo,2023, 15-19,3059933.0,IBGE,15,São Paulo
São Paulo,2023, 20-24,3291398.0,IBGE,20,São Paulo
São Paulo,2023, 25-29,3397264.0,IBGE,25,São Paulo
São Paulo,2023, 30-34,3445041.0,IBGE,30,São Paulo
São Paulo,2023, 35-39,3664591.0,IBGE,35,São Paulo
São Paulo,2023, 40-44,3699804.0,IBGE,40,São Paulo
São Paulo,2023, 45-49,3278890.0,IBGE,45,São Paulo
São Paulo,2023, 50-54,2936314.0,IBGE,50,São Paulo
São Paulo,2023, 55-59,2690833.0,IBGE,55,São Paulo
São Paulo,2023, 60-64,2362685.0,IBGE,60,São Paulo
São Paulo,2023, 65-69,1912731.0,IBGE,65,São Paulo
São Paulo,2023, 70-74,1407524.0,IBGE,70,São Paulo
São Paulo,2023, 75-79,941757.0,IBGE,75,São Paulo
São Paulo,2023,80+,1037516.0,IBGE,80,São Paulo
Paraná,2023, 05-09,800697.0,IBGE,5,Paraná
Paraná,2023, 10-14,778498.0,IBGE,10,Paraná
Paraná,2023, 15-19,810771.0,IBGE,15,Paraná
Paraná,2023, 20-24,874837.0,IBGE,20,Paraná
Paraná,2023, 25-29,907263.0,IBGE,25,Paraná
Paraná,2023, 30-34,889490.0,IBGE,30,Paraná
Paraná,2023, 35-39,880254.0,IBGE,35,Paraná
Paraná,2023, 40-44,879280.0,IBGE,40,Paraná
Paraná,2023, 45-49,799180.0,IBGE,45,Paraná
Paraná,2023, 50-54,757848.0,IBGE,50,Paraná
Paraná,2023, 55-59,710404.0,IBGE,55,Paraná
Paraná,2023, 60-64,607842.0,IBGE,60,Paraná
Paraná,2023, 65-69,482216.0,IBGE,65,Paraná
Paraná,2023, 70-74,357599.0,IBGE,70,Paraná
Paraná,2023, 75-79,239680.0,IBGE,75,Paraná
Paraná,2023,80+,248399.0,IBGE,80,Paraná
Santa Catarina,2023, 05-09,524343.0,IBGE,5,Santa Catarina
Santa Catarina,2023, 10-14,497960.0,IBGE,10,Santa Catarina
Santa Catarina,2023, 15-19,499345.0,IBGE,15,Santa Catarina
Santa Catarina,2023, 20-24,571746.0,IBGE,20,Santa Catarina
Santa Catarina,2023, 25-29,650125.0,IBGE,25,Santa Catarina
Santa Catarina,2023, 30-34,663201.0,IBGE,30,Santa Catarina
Santa Catarina,2023, 35-39,663253.0,IBGE,35,Santa Catarina
Santa Catarina,2023, 40-44,623805.0,IBGE,40,Santa Catarina
Santa Catarina,2023, 45-49,538023.0,IBGE,45,Santa Catarina
Santa Catarina,2023, 50-54,488106.0,IBGE,50,Santa Catarina
Santa Catarina,2023, 55-59,464440.0,IBGE,55,Santa Catarina
Santa Catarina,2023, 60-64,403843.0,IBGE,60,Santa Catarina
Santa Catarina,2023, 65-69,312491.0,IBGE,65,Santa Catarina
Santa Catarina,2023, 70-74,226639.0,IBGE,70,Santa Catarina
Santa Catarina,2023, 75-79,147643.0,IBGE,75,Santa Catarina
Santa Catarina,2023,80+,148147.0,IBGE,80,Santa Catarina
Rio Grande do Sul,2023, 05-09,702047.0,IBGE,5,Rio Grande do Sul
Rio Grande do Sul,2023, 10-14,670859.0,IBGE,10,Rio Grande do Sul
Rio Grande do Sul,2023, 15-19,709849.0,IBGE,15,Rio Grande do Sul
Rio Grande do Sul,2023, 20-24,791281.0,IBGE,20,Rio Grande do Sul
Rio Grande do Sul,2023, 25-29,820396.0,IBGE,25,Rio Grande do Sul
Rio Grande do Sul,2023, 30-34,811508.0,IBGE,30,Rio Grande do Sul
Rio Grande do Sul,2023, 35-39,842789.0,IBGE,35,Rio Grande do Sul
Rio Grande do Sul,2023, 40-44,834446.0,IBGE,40,Rio Grande do Sul
Rio Grande do Sul,2023, 45-49,741180.0,IBGE,45,Rio Grande do Sul
Rio Grande do Sul,2023, 50-54,702678.0,IBGE,50,Rio Grande do Sul
Rio Grande do Sul,2023, 55-59,717484.0,IBGE,55,Rio Grande do Sul
Rio Grande do Sul,2023, 60-64,671488.0,IBGE,60,Rio Grande do Sul
Rio Grande do Sul,2023, 65-69,555799.0,IBGE,65,Rio Grande do Sul
Rio Grande do Sul,2023, 70-74,423350.0,IBGE,70,Rio Grande do Sul
Rio Grande do Sul,2023, 75-79,286683.0,IBGE,75,Rio Grande do Sul
Rio Grande do Sul,2023,80+,308950.0,IBGE,80,Rio Grande do Sul
Mato Grosso do Sul,2023, 05-09,223089.0,IBGE,5,Mato Grosso do Sul
Mato Grosso do Sul,2023, 10-14,215472.0,IBGE,10,Mato Grosso do Sul
Mato Grosso do Sul,2023, 15-19,215078.0,IBGE,15,Mato Grosso do Sul
Mato Grosso do Sul,2023, 20-24,222361.0,IBGE,20,Mato Grosso do Sul
Mato Grosso do Sul,2023, 25-29,223847.0,IBGE,25,Mato Grosso do Sul
Mato Grosso do Sul,2023, 30-34,221226.0,IBGE,30,Mato Grosso do Sul
Mato Grosso do Sul,2023, 35-39,221092.0,IBGE,35,Mato Grosso do Sul
Mato Grosso do Sul,2023, 40-44,214131.0,IBGE,40,Mato Grosso do Sul
Mato Grosso do Sul,2023, 45-49,187415.0,IBGE,45,Mato Grosso do Sul
Mato Grosso do Sul,2023, 50-54,168277.0,IBGE,50,Mato Grosso do Sul
Mato Grosso do Sul,2023, 55-59,152940.0,IBGE,55,Mato Grosso do Sul
Mato Grosso do Sul,2023, 60-64,129856.0,IBGE,60,Mato Grosso do Sul
Mato Grosso do Sul,2023, 65-69,100684.0,IBGE,65,Mato Grosso do Sul
Mato Grosso do Sul,2023, 70-74,72328.0,IBGE,70,Mato Grosso do Sul
Mato Grosso do Sul,2023, 75-79,47771.0,IBGE,75,Mato Grosso do Sul
Mato Grosso do Sul,2023,80+,52031.0,IBGE,80,Mato Grosso do Sul
Mato Grosso,2023, 05-09,295377.0,IBGE,5,Mato Grosso
Mato Grosso,2023, 10-14,276694.0,IBGE,10,Mato Grosso
Mato Grosso,2023, 15-19,282242.0,IBGE,15,Mato Grosso
Mato Grosso,2023, 20-24,296724.0,IBGE,20,Mato Grosso
Mato Grosso,2023, 25-29,312216.0,IBGE,25,Mato Grosso
Mato Grosso,2023, 30-34,308029.0,IBGE,30,Mato Grosso
Mato Grosso,2023, 35-39,306175.0,IBGE,35,Mato Grosso
Mato Grosso,2023, 40-44,293865.0,IBGE,40,Mato Grosso
Mato Grosso,2023, 45-49,253799.0,IBGE,45,Mato Grosso
Mato Grosso,2023, 50-54,220163.0,IBGE,50,Mato Grosso
Mato Grosso,2023, 55-59,190136.0,IBGE,55,Mato Grosso
Mato Grosso,2023, 60-64,153792.0,IBGE,60,Mato Grosso
Mato Grosso,2023, 65-69,114230.0,IBGE,65,Mato Grosso
Mato Grosso,2023, 70-74,79143.0,IBGE,70,Mato Grosso
Mato Grosso,2023, 75-79,50377.0,IBGE,75,Mato Grosso
Mato Grosso,2023,80+,50434.0,IBGE,80,Mato Grosso
Goiás,2023, 05-09,508749.0,IBGE,5,Goiás
Goiás,2023, 10-14,491520.0,IBGE,10,Goiás
Goiás,2023, 15-19,522555.0,IBGE,15,Goiás
Goiás,2023, 20-24,571424.0,IBGE,20,Goiás
Goiás,2023, 25-29,586575.0,IBGE,25,Goiás
Goiás,2023, 30-34,580083.0,IBGE,30,Goiás
Goiás,2023, 35-39,589049.0,IBGE,35,Goiás
Goiás,2023, 40-44,580812.0,IBGE,40,Goiás
Goiás,2023, 45-49,519231.0,IBGE,45,Goiás
Goiás,2023, 50-54,454325.0,IBGE,50,Goiás
Goiás,2023, 55-59,396730.0,IBGE,55,Goiás
Goiás,2023, 60-64,327986.0,IBGE,60,Goiás
Goiás,2023, 65-69,251296.0,IBGE,65,Goiás
Goiás,2023, 70-74,179633.0,IBGE,70,Goiás
Goiás,2023, 75-79,119627.0,IBGE,75,Goiás
Goiás,2023,80+,126078.0,IBGE,80,Goiás
Distrito Federal,2023, 05-09,204642.0,IBGE,5,Distrito Federal
Distrito Federal,2023, 10-14,197242.0,IBGE,10,Distrito Federal
Distrito Federal,2023, 15-19,213273.0,IBGE,15,Distrito Federal
Distrito Federal,2023, 20-24,234132.0,IBGE,20,Distrito Federal
Distrito Federal,2023, 25-29,237810.0,IBGE,25,Distrito Federal
Distrito Federal,2023, 30-34,232757.0,IBGE,30,Distrito Federal
Distrito Federal,2023, 35-39,248938.0,IBGE,35,Distrito Federal
Distrito Federal,2023, 40-44,257265.0,IBGE,40,Distrito Federal
Distrito Federal,2023, 45-49,225429.0,IBGE,45,Distrito Federal
Distrito Federal,2023, 50-54,187560.0,IBGE,50,Distrito Federal
Distrito Federal,2023, 55-59,157743.0,IBGE,55,Distrito Federal
Distrito Federal,2023, 60-64,124433.0,IBGE,60,Distrito Federal
Distrito Federal,2023, 65-69,93476.0,IBGE,65,Distrito Federal
Distrito Federal,2023, 70-74,69218.0,IBGE,70,Distrito Federal
Distrito Federal,2023, 75-79,45642.0,IBGE,75,Distrito Federal
Distrito Federal,2023,80+,49454.0,IBGE,80,Distrito Federal
Brasil,2000,5 a 9 anos,16576260.0,SIGERIP,5,Brasil
Brasil,2000,10 a 14 anos,17353682.0,SIGERIP,10,Brasil
Brasil,2000,15 a 19 anos,17949288.0,SIGERIP,15,Brasil
Brasil,2000,20 a 24 anos,16142935.0,SIGERIP,20,Brasil
Brasil,2000,25 a 29 anos,13847498.0,SIGERIP,25,Brasil
Brasil,2000,30 a 34 anos,13029102.0,SIGERIP,30,Brasil
Brasil,2000,35 a 39 anos,12260818.0,SIGERIP,35,Brasil
Brasil,2000,40 a 44 anos,10547260.0,SIGERIP,40,Brasil
Brasil,2000,45 a 49 anos,8726152.0,SIGERIP,45,Brasil
Brasil,2000,50 a 54 anos,7053129.0,SIGERIP,50,Brasil
Brasil,2000,55 a 59 anos,5461499.0,SIGERIP,55,Brasil
Brasil,2000,60 a 64 anos,4611962.0,SIGERIP,60,Brasil
Brasil,2000,65 a 69 anos,3579639.0,SIGERIP,65,Brasil
Brasil,2000,70 a 74 anos,2774527.0,SIGERIP,70,Brasil
Brasil,2000,75 a 79 anos,1785252.0,SIGERIP,75,Brasil
Brasil,2000,80 anos ou mais,1787607.0,SIGERIP,80,Brasil
Centro-Oeste,2000,5 a 9 anos,1161765.0,SIGERIP,5,Centro-Oeste
Centro-Oeste,2000,10 a 14 anos,1178392.0,SIGERIP,10,Centro-Oeste
Centro-Oeste,2000,15 a 19 anos,1236475.0,SIGERIP,15,Centro-Oeste
Centro-Oeste,2000,20 a 24 anos,1183038.0,SIGERIP,20,Centro-Oeste
Centro-Oeste,2000,25 a 29 anos,1049017.0,SIGERIP,25,Centro-Oeste
Centro-Oeste,2000,30 a 34 anos,971936.0,SIGERIP,30,Centro-Oeste
Centro-Oeste,2000,35 a 39 anos,875432.0,SIGERIP,35,Centro-Oeste
Centro-Oeste,2000,40 a 44 anos,717209.0,SIGERIP,40,Centro-Oeste
Centro-Oeste,2000,45 a 49 anos,571771.0,SIGERIP,45,Centro-Oeste
Centro-Oeste,2000,50 a 54 anos,444763.0,SIGERIP,50,Centro-Oeste
Centro-Oeste,2000,55 a 59 anos,336317.0,SIGERIP,55,Centro-Oeste
Centro-Oeste,2000,60 a 64 anos,274498.0,SIGERIP,60,Centro-Oeste
Centro-Oeste,2000,65 a 69 anos,194240.0,SIGERIP,65,Centro-Oeste
Centro-Oeste,2000,70 a 74 anos,137413.0,SIGERIP,70,Centro-Oeste
Centro-Oeste,2000,75 a 79 anos,82490.0,SIGERIP,75,Centro-Oeste
Centro-Oeste,2000,80 anos ou mais,80754.0,SIGERIP,80,Centro-Oeste
Norte,2000,5 a 9 anos,1608595.0,SIGERIP,5,Norte
Norte,2000,10 a 14 anos,1560007.0,SIGERIP,10,Norte
Norte,2000,15 a 19 anos,1524419.0,SIGERIP,15,Norte
Norte,2000,20 a 24 anos,1298871.0,SIGERIP,20,Norte
Norte,2000,25 a 29 anos,1058426.0,SIGERIP,25,Norte
Norte,2000,30 a 34 anos,906879.0,SIGERIP,30,Norte
Norte,2000,35 a 39 anos,782188.0,SIGERIP,35,Norte
Norte,2000,40 a 44 anos,638825.0,SIGERIP,40,Norte
Norte,2000,45 a 49 anos,503919.0,SIGERIP,45,Norte
Norte,2000,50 a 54 anos,380402.0,SIGERIP,50,Norte
Norte,2000,55 a 59 anos,297382.0,SIGERIP,55,Norte
Norte,2000,60 a 64 anos,237103.0,SIGERIP,60,Norte
Norte,2000,65 a 69 anos,179370.0,SIGERIP,65,Norte
Norte,2000,70 a 74 anos,126828.0,SIGERIP,70,Norte
Norte,2000,75 a 79 anos,80032.0,SIGERIP,75,Norte
Norte,2000,80 anos ou mais,83310.0,SIGERIP,80,Norte
Nordeste,2000,5 a 9 anos,5150576.0,SIGERIP,5,Nordeste
Nordeste,2000,10 a 14 anos,5554506.0,SIGERIP,10,Nordeste
Nordeste,2000,15 a 19 anos,5578419.0,SIGERIP,15,Nordeste
Nordeste,2000,20 a 24 anos,4628263.0,SIGERIP,20,Nordeste
Nordeste,2000,25 a 29 anos,3682848.0,SIGERIP,25,Nordeste
Nordeste,2000,30 a 34 anos,3353531.0,SIGERIP,30,Nordeste
Nordeste,2000,35 a 39 anos,3021387.0,SIGERIP,35,Nordeste
Nordeste,2000,40 a 44 anos,2489603.0,SIGERIP,40,Nordeste
Nordeste,2000,45 a 49 anos,2061986.0,SIGERIP,45,Nordeste
Nordeste,2000,50 a 54 anos,1757431.0,SIGERIP,50,Nordeste
Nordeste,2000,55 a 59 anos,1413692.0,SIGERIP,55,Nordeste
Nordeste,2000,60 a 64 anos,1234956.0,SIGERIP,60,Nordeste
Nordeste,2000,65 a 69 anos,923787.0,SIGERIP,65,Nordeste
Nordeste,2000,70 a 74 anos,749407.0,SIGERIP,70,Nordeste
Nordeste,2000,75 a 79 anos,524699.0,SIGERIP,75,Nordeste
Nordeste,2000,80 anos ou mais,591219.0,SIGERIP,80,Nordeste
Sudeste,2000,5 a 9 anos,6335232.0,SIGERIP,5,Sudeste
Sudeste,2000,10 a 14 anos,6686083.0,SIGERIP,10,Sudeste
Sudeste,2000,15 a 19 anos,7157631.0,SIGERIP,15,Sudeste
Sudeste,2000,20 a 24 anos,6826448.0,SIGERIP,20,Sudeste
Sudeste,2000,25 a 29 anos,6052085.0,SIGERIP,25,Sudeste
Sudeste,2000,30 a 34 anos,5786241.0,SIGERIP,30,Sudeste
Sudeste,2000,35 a 39 anos,5599141.0,SIGERIP,35,Sudeste
Sudeste,2000,40 a 44 anos,4980995.0,SIGERIP,40,Sudeste
Sudeste,2000,45 a 49 anos,4142001.0,SIGERIP,45,Sudeste
Sudeste,2000,50 a 54 anos,3302021.0,SIGERIP,50,Sudeste
Sudeste,2000,55 a 59 anos,2512710.0,SIGERIP,55,Sudeste
Sudeste,2000,60 a 64 anos,2119986.0,SIGERIP,60,Sudeste
Sudeste,2000,65 a 69 anos,1695065.0,SIGERIP,65,Sudeste
Sudeste,2000,70 a 74 anos,1320324.0,SIGERIP,70,Sudeste
Sudeste,2000,75 a 79 anos,820450.0,SIGERIP,75,Sudeste
Sudeste,2000,80 anos ou mais,778908.0,SIGERIP,80,Sudeste
Sul,2000,5 a 9 anos,2320092.0,SIGERIP,5,Sul
Sul,2000,10 a 14 anos,2374694.0,SIGERIP,10,Sul
Sul,2000,15 a 19 anos,2452344.0,SIGERIP,15,Sul
Sul,2000,20 a 24 anos,2206315.0,SIGERIP,20,Sul
Sul,2000,25 a 29 anos,2005122.0,SIGERIP,25,Sul
Sul,2000,30 a 34 anos,2010515.0,SIGERIP,30,Sul
Sul,2000,35 a 39 anos,1982670.0,SIGERIP,35,Sul
Sul,2000,40 a 44 anos,1720628.0,SIGERIP,40,Sul
Sul,2000,45 a 49 anos,1446475.0,SIGERIP,45,Sul
Sul,2000,50 a 54 anos,1168512.0,SIGERIP,50,Sul
Sul,2000,55 a 59 anos,901398.0,SIGERIP,55,Sul
Sul,2000,60 a 64 anos,745419.0,SIGERIP,60,Sul
Sul,2000,65 a 69 anos,587177.0,SIGERIP,65,Sul
Sul,2000,70 a 74 anos,440555.0,SIGERIP,70,Sul
Sul,2000,75 a 79 anos,277581.0,SIGERIP,75,Sul
Sul,2000,80 anos ou mais,253416.0,SIGERIP,80,Sul
ac,2000,5 a 9 anos,71573.0,SIGERIP,5,Acre
ac,2000,10 a 14 anos,67980.0,SIGERIP,10,Acre
ac,2000,15 a 19 anos,66955.0,SIGERIP,15,Acre
ac,2000,20 a 24 anos,56514.0,SIGERIP,20,Acre
ac,2000,25 a 29 anos,44433.0,SIGERIP,25,Acre
ac,2000,30 a 34 anos,37899.0,SIGERIP,30,Acre
ac,2000,35 a 39 anos,31036.0,SIGERIP,35,Acre
ac,2000,40 a 44 anos,25886.0,SIGERIP,40,Acre
ac,2000,45 a 49 anos,20550.0,SIGERIP,45,Acre
ac,2000,50 a 54 anos,15761.0,SIGERIP,50,Acre
ac,2000,55 a 59 anos,12263.0,SIGERIP,55,Acre
ac,2000,60 a 64 anos,9584.0,SIGERIP,60,Acre
ac,2000,65 a 69 anos,7376.0,SIGERIP,65,Acre
ac,2000,70 a 74 anos,5884.0,SIGERIP,70,Acre
ac,2000,75 a 79 anos,3414.0,SIGERIP,75,Acre
ac,2000,80 anos ou mais,3974.0,SIGERIP,80,Acre
al,2000,5 a 9 anos,325480.0,SIGERIP,5,Alagoas
al,2000,10 a 14 anos,332455.0,SIGERIP,10,Alagoas
al,2000,15 a 19 anos,330664.0,SIGERIP,15,Alagoas
al,2000,20 a 24 anos,277418.0,SIGERIP,20,Alagoas
al,2000,25 a 29 anos,218748.0,SIGERIP,25,Alagoas
al,2000,30 a 34 anos,196414.0,SIGERIP,30,Alagoas
al,2000,35 a 39 anos,171713.0,SIGERIP,35,Alagoas
al,2000,40 a 44 anos,141305.0,SIGERIP,40,Alagoas
al,2000,45 a 49 anos,119039.0,SIGERIP,45,Alagoas
al,2000,50 a 54 anos,98738.0,SIGERIP,50,Alagoas
al,2000,55 a 59 anos,76678.0,SIGERIP,55,Alagoas
al,2000,60 a 64 anos,63990.0,SIGERIP,60,Alagoas
al,2000,65 a 69 anos,48914.0,SIGERIP,65,Alagoas
al,2000,70 a 74 anos,36228.0,SIGERIP,70,Alagoas
al,2000,75 a 79 anos,24805.0,SIGERIP,75,Alagoas
al,2000,80 anos ou mais,29431.0,SIGERIP,80,Alagoas
am,2000,5 a 9 anos,371447.0,SIGERIP,5,Amazonas
am,2000,10 a 14 anos,338510.0,SIGERIP,10,Amazonas
am,2000,15 a 19 anos,334098.0,SIGERIP,15,Amazonas
am,2000,20 a 24 anos,289682.0,SIGERIP,20,Amazonas
am,2000,25 a 29 anos,234128.0,SIGERIP,25,Amazonas
am,2000,30 a 34 anos,191355.0,SIGERIP,30,Amazonas
am,2000,35 a 39 anos,166642.0,SIGERIP,35,Amazonas
am,2000,40 a 44 anos,132449.0,SIGERIP,40,Amazonas
am,2000,45 a 49 anos,102382.0,SIGERIP,45,Amazonas
am,2000,50 a 54 anos,74137.0,SIGERIP,50,Amazonas
am,2000,55 a 59 anos,56526.0,SIGERIP,55,Amazonas
am,2000,60 a 64 anos,45255.0,SIGERIP,60,Amazonas
am,2000,65 a 69 anos,35141.0,SIGERIP,65,Amazonas
am,2000,70 a 74 anos,25230.0,SIGERIP,70,Amazonas
am,2000,75 a 79 anos,15866.0,SIGERIP,75,Amazonas
am,2000,80 anos ou mais,15940.0,SIGERIP,80,Amazonas
ap,2000,5 a 9 anos,61320.0,SIGERIP,5,Amapá
ap,2000,10 a 14 anos,58785.0,SIGERIP,10,Amapá
ap,2000,15 a 19 anos,57436.0,SIGERIP,15,Amapá
ap,2000,20 a 24 anos,49410.0,SIGERIP,20,Amapá
ap,2000,25 a 29 anos,41554.0,SIGERIP,25,Amapá
ap,2000,30 a 34 anos,34486.0,SIGERIP,30,Amapá
ap,2000,35 a 39 anos,28252.0,SIGERIP,35,Amapá
ap,2000,40 a 44 anos,21960.0,SIGERIP,40,Amapá
ap,2000,45 a 49 anos,16388.0,SIGERIP,45,Amapá
ap,2000,50 a 54 anos,11272.0,SIGERIP,50,Amapá
ap,2000,55 a 59 anos,9063.0,SIGERIP,55,Amapá
ap,2000,60 a 64 anos,6340.0,SIGERIP,60,Amapá
ap,2000,65 a 69 anos,5181.0,SIGERIP,65,Amapá
ap,2000,70 a 74 anos,3412.0,SIGERIP,70,Amapá
ap,2000,75 a 79 anos,1941.0,SIGERIP,75,Amapá
ap,2000,80 anos ou mais,2513.0,SIGERIP,80,Amapá
ba,2000,5 a 9 anos,1376639.0,SIGERIP,5,Bahia
ba,2000,10 a 14 anos,1495145.0,SIGERIP,10,Bahia
ba,2000,15 a 19 anos,1587242.0,SIGERIP,15,Bahia
ba,2000,20 a 24 anos,1314833.0,SIGERIP,20,Bahia
ba,2000,25 a 29 anos,1017689.0,SIGERIP,25,Bahia
ba,2000,30 a 34 anos,923286.0,SIGERIP,30,Bahia
ba,2000,35 a 39 anos,828691.0,SIGERIP,35,Bahia
ba,2000,40 a 44 anos,707001.0,SIGERIP,40,Bahia
ba,2000,45 a 49 anos,569457.0,SIGERIP,45,Bahia
ba,2000,50 a 54 anos,480054.0,SIGERIP,50,Bahia
ba,2000,55 a 59 anos,385990.0,SIGERIP,55,Bahia
ba,2000,60 a 64 anos,328355.0,SIGERIP,60,Bahia
ba,2000,65 a 69 anos,252812.0,SIGERIP,65,Bahia
ba,2000,70 a 74 anos,199745.0,SIGERIP,70,Bahia
ba,2000,75 a 79 anos,134015.0,SIGERIP,75,Bahia
ba,2000,80 anos ou mais,164804.0,SIGERIP,80,Bahia
ce,2000,5 a 9 anos,822896.0,SIGERIP,5,Ceará
ce,2000,10 a 14 anos,866685.0,SIGERIP,10,Ceará
ce,2000,15 a 19 anos,821469.0,SIGERIP,15,Ceará
ce,2000,20 a 24 anos,682768.0,SIGERIP,20,Ceará
ce,2000,25 a 29 anos,564649.0,SIGERIP,25,Ceará
ce,2000,30 a 34 anos,529221.0,SIGERIP,30,Ceará
ce,2000,35 a 39 anos,483157.0,SIGERIP,35,Ceará
ce,2000,40 a 44 anos,379095.0,SIGERIP,40,Ceará
ce,2000,45 a 49 anos,319656.0,SIGERIP,45,Ceará
ce,2000,50 a 54 anos,277342.0,SIGERIP,50,Ceará
ce,2000,55 a 59 anos,221921.0,SIGERIP,55,Ceará
ce,2000,60 a 64 anos,201030.0,SIGERIP,60,Ceará
ce,2000,65 a 69 anos,146322.0,SIGERIP,65,Ceará
ce,2000,70 a 74 anos,126805.0,SIGERIP,70,Ceará
ce,2000,75 a 79 anos,92132.0,SIGERIP,75,Ceará
ce,2000,80 anos ou mais,93116.0,SIGERIP,80,Ceará
df,2000,5 a 9 anos,190888.0,SIGERIP,5,Distrito Federal
df,2000,10 a 14 anos,190675.0,SIGERIP,10,Distrito Federal
df,2000,15 a 19 anos,225337.0,SIGERIP,15,Distrito Federal
df,2000,20 a 24 anos,233887.0,SIGERIP,20,Distrito Federal
df,2000,25 a 29 anos,202754.0,SIGERIP,25,Distrito Federal
df,2000,30 a 34 anos,181064.0,SIGERIP,30,Distrito Federal
df,2000,35 a 39 anos,157171.0,SIGERIP,35,Distrito Federal
df,2000,40 a 44 anos,125607.0,SIGERIP,40,Distrito Federal
df,2000,45 a 49 anos,101899.0,SIGERIP,45,Distrito Federal
df,2000,50 a 54 anos,78087.0,SIGERIP,50,Distrito Federal
df,2000,55 a 59 anos,52755.0,SIGERIP,55,Distrito Federal
df,2000,60 a 64 anos,42370.0,SIGERIP,60,Distrito Federal
df,2000,65 a 69 anos,26721.0,SIGERIP,65,Distrito Federal
df,2000,70 a 74 anos,18849.0,SIGERIP,70,Distrito Federal
df,2000,75 a 79 anos,11116.0,SIGERIP,75,Distrito Federal
df,2000,80 anos ou mais,10438.0,SIGERIP,80,Distrito Federal
es,2000,5 a 9 anos,288641.0,SIGERIP,5,Espírito Santo
es,2000,10 a 14 anos,315932.0,SIGERIP,10,Espírito Santo
es,2000,15 a 19 anos,331442.0,SIGERIP,15,Espírito Santo
es,2000,20 a 24 anos,303606.0,SIGERIP,20,Espírito Santo
es,2000,25 a 29 anos,254769.0,SIGERIP,25,Espírito Santo
es,2000,30 a 34 anos,244806.0,SIGERIP,30,Espírito Santo
es,2000,35 a 39 anos,235218.0,SIGERIP,35,Espírito Santo
es,2000,40 a 44 anos,206312.0,SIGERIP,40,Espírito Santo
es,2000,45 a 49 anos,166401.0,SIGERIP,45,Espírito Santo
es,2000,50 a 54 anos,122496.0,SIGERIP,50,Espírito Santo
