Ano,UF,idade,Mulheres,Homens,Total
2014,ce,25 a 29 anos,-7.240069948817666,-5.52379581541686,-6.065893848312188
2014,ce,30 a 34 anos,-6.903773574503965,-5.531376622032485,-6.016172590065722
2014,ce,35 a 39 anos,-6.838519657806822,-5.50683736985284,-5.987421950752964
2014,ce,40 a 44 anos,-6.417915941627839,-5.437946783839314,-5.831601796144572
2014,ce,45 a 49 anos,-6.030135270260465,-5.141771498844458,-5.510159150342706
2014,ce,50 a 54 anos,-5.624543366046637,-4.815160776454922,-5.1673851657606304
2014,ce,55 a 59 anos,-5.31753079672881,-4.593679174272308,-4.918164144035929
2014,ce,60 a 64 anos,-4.794052125015205,-4.340566706902461,-4.55790365479218
2014,ce,65 a 69 anos,-4.393766463754322,-3.9098174605381324,-4.146442629773307
2014,ce,70 a 74 anos,-3.965732686330901,-3.527629966467113,-3.747430736119351
2014,ce,75 a 79 anos,-3.3375395455824757,-3.060213354104033,-3.207747681225576
2014,ce,80 anos ou mais,-2.440904823218051,-2.2816388373033005,-2.371940838214152
2015,ce,Menos de 1 ano,-4.528993386610222,-4.33407648921155,-4.424639085861048
2015,ce,1 a 4 anos,-7.839653555186615,-7.648884545624654,-7.7377979151399
2015,ce,5 a 9 anos,-8.466020752074689,-8.033236085405521,-8.222245743950472
2015,ce,10 a 14 anos,-8.460630874190468,-7.80254911863662,-8.071837833286619
2015,ce,15 a 19 anos,-7.516179354585806,-5.735913870397894,-6.265752844574262
2015,ce,20 a 24 anos,-7.548986339406391,-5.5645454002675745,-6.133583975014738
2015,ce,25 a 29 anos,-7.343501186302053,-5.601963533135495,-6.1482290686164305
2015,ce,30 a 34 anos,-6.953555432640332,-5.604009868649914,-6.084240523836358
2015,ce,35 a 39 anos,-6.7060116718778096,-5.478447264376797,-5.93511658061443
2015,ce,40 a 44 anos,-6.39318163773108,-5.448976402381056,-5.831988189997607
2015,ce,45 a 49 anos,-5.902767239716077,-5.140077742787312,-5.467707631190862
2015,ce,50 a 54 anos,-5.482164220550378,-4.784859063338363,-5.097108041383839
2015,ce,55 a 59 anos,-5.2428259424761245,-4.633263795918262,-4.914978725869855
2015,ce,60 a 64 anos,-4.786982201835985,-4.276064806848777,-4.51750715424695
2015,ce,65 a 69 anos,-4.233112097233773,-3.8180867070497717,-4.024592303811179
2015,ce,70 a 74 anos,-3.9985563969275595,-3.545953337616912,-3.7722187962613147
2015,ce,75 a 79 anos,-3.240419591767567,-2.9850465713640997,-3.1214097847555338
2015,ce,80 anos ou mais,-2.343351362692364,-2.215927099819126,-2.288968331787208
2016,ce,Menos de 1 ano,-4.458193989979731,-4.308908315232862,-4.378538245246577
2016,ce,1 a 4 anos,-7.63302606663002,-7.367782538346277,-7.488907790067949
2016,ce,5 a 9 anos,-8.397624489062242,-8.319264686476217,-8.356907071369239
2016,ce,10 a 14 anos,-8.33484865992287,-7.857467341660096,-8.062943889097413
2016,ce,15 a 19 anos,-7.601469591609876,-5.861901764275743,-6.385073412584045
2016,ce,20 a 24 anos,-7.367854185761444,-5.65283117965132,-6.183968699933478
2016,ce,25 a 29 anos,-7.316667750332988,-5.711500026171837,-6.235666698060507
2016,ce,30 a 34 anos,-6.944199518310435,-5.675398046936923,-6.137942971874004
2016,ce,35 a 39 anos,-6.725151299006031,-5.599416056418862,-6.030775390837324
2016,ce,40 a 44 anos,-6.416015100498217,-5.482355061922278,-5.862077992089894
2016,ce,45 a 49 anos,-5.97577192506264,-5.216432434585753,-5.542998974722063
2016,ce,50 a 54 anos,-5.523598454488323,-4.77563354215683,-5.105357622715707
2016,ce,55 a 59 anos,-5.264201252943944,-4.62509891978359,-4.91814755569669
2016,ce,60 a 64 anos,-4.782631250793361,-4.317481107818968,-4.5401177281996565
2016,ce,65 a 69 anos,-4.355159455558081,-3.834324266244246,-4.08666328730402
2016,ce,70 a 74 anos,-3.9960330328611624,-3.562020343450213,-3.7800032197004816
2016,ce,75 a 79 anos,-3.294206678043854,-3.0206519859429797,-3.1658902945509007
2016,ce,80 anos ou mais,-2.400403306561977,-2.2387667678543357,-2.3309733228764102
2017,ce,Menos de 1 ano,-4.434819987443562,-4.249458375517793,-4.335597697349323
2017,ce,1 a 4 anos,-7.534367992281565,-7.4942244567808585,-7.513673384489629
2017,ce,5 a 9 anos,-8.620001491071534,-8.13849552319449,-8.345856587606546
2017,ce,10 a 14 anos,-8.186215345314636,-7.738403902935869,-7.932614342423254
2017,ce,15 a 19 anos,-7.47440616143086,-5.588713116971481,-6.131147978198593
2017,ce,20 a 24 anos,-7.472219890231952,-5.340697519245284,-5.92471054194868
2017,ce,25 a 29 anos,-7.368168566393155,-5.490119995213081,-6.056762405841206
2017,ce,30 a 34 anos,-7.062764231019806,-5.521980407530491,-6.041213078073036
2017,ce,35 a 39 anos,-6.643249872860474,-5.530338728791212,-5.958438796511788
2017,ce,40 a 44 anos,-6.398376046359338,-5.449486036009005,-5.8335948996539395
2017,ce,45 a 49 anos,-6.023688397191212,-5.190179390450824,-5.541409377723517
2017,ce,50 a 54 anos,-5.518621477497086,-4.814551209443201,-5.128043480336849
2017,ce,55 a 59 anos,-5.21440499704621,-4.610064774561238,-4.889731077156318
2017,ce,60 a 64 anos,-4.78690464910549,-4.293082258948266,-4.527891615781728
2017,ce,65 a 69 anos,-4.230393184710923,-3.790187028660218,-4.007893548620401
2017,ce,70 a 74 anos,-3.919122921456753,-3.5435978889227515,-3.7349487979671916
2017,ce,75 a 79 anos,-3.2915634168882457,-2.9422686197920433,-3.124135757874139
2017,ce,80 anos ou mais,-2.313290139961965,-2.1886670426106725,-2.2605992613607686
2018,ce,Menos de 1 ano,-4.5221649413741485,-4.335769940273613,-4.42188045959254
2018,ce,1 a 4 anos,-7.6502086922619945,-7.423497765492445,-7.528015022671873
2018,ce,5 a 9 anos,-8.508680183341987,-8.170185011127211,-8.321818908317459
2018,ce,10 a 14 anos,-8.060188063039323,-7.650993632231328,-7.830246349064662
2018,ce,15 a 19 anos,-7.38437118295338,-5.7624521181950215,-6.265979077942101
2018,ce,20 a 24 anos,-7.282477146096853,-5.459752587420677,-6.004999800000799
2018,ce,25 a 29 anos,-7.253257632398796,-5.64174593863449,-6.167437825756891
2018,ce,30 a 34 anos,-7.0040254197445995,-5.635151891541481,-6.120490723811761
2018,ce,35 a 39 anos,-6.568100028240689,-5.516323805166142,-5.928145721162144
2018,ce,40 a 44 anos,-6.335458549018571,-5.467910935366064,-5.827121799661889
2018,ce,45 a 49 anos,-6.033384965255107,-5.178592766813597,-5.5367368527971665
2018,ce,50 a 54 anos,-5.582176487892379,-4.86781081888199,-5.184381893792743
2018,ce,55 a 59 anos,-5.2686512308793,-4.600553337854766,-4.904513570681188
2018,ce,60 a 64 anos,-4.843111155780866,-4.308349311814268,-4.56013981307913
2018,ce,65 a 69 anos,-4.286206699213393,-3.8624743876765915,-4.072926833742453
2018,ce,70 a 74 anos,-3.964563739603084,-3.582043803856417,-3.7766310173730107
2018,ce,75 a 79 anos,-3.3399406505218936,-3.0181003081744366,-3.1865254833624017
2018,ce,80 anos ou mais,-2.405318670218552,-2.277711664645256,-2.3515233179402784
2019,ce,Menos de 1 ano,-4.471122069382048,-4.3539815043279155,-4.409300874191834
2019,ce,1 a 4 anos,-7.7340657775180475,-7.382283767209214,-7.538971372619809
2019,ce,5 a 9 anos,-8.309843720274593,-8.046374473460576,-8.166807735633013
2019,ce,10 a 14 anos,-8.196881107190329,-7.883512776650733,-8.024360727531771
2019,ce,15 a 19 anos,-7.684679127166976,-6.291338975136733,-6.753636343030082
2019,ce,20 a 24 anos,-7.366867766735025,-5.923035967032894,-6.405165906783811
2019,ce,25 a 29 anos,-7.338272315125183,-6.001574958160507,-6.474343541095112
2019,ce,30 a 34 anos,-7.0034062667579215,-5.81846064383863,-6.261946752550305
2019,ce,35 a 39 anos,-6.759966094728135,-5.723486793998958,-6.131174118218485
2019,ce,40 a 44 anos,-6.430447046702893,-5.576172397350781,-5.931077176207871
2019,ce,45 a 49 anos,-6.07313369127942,-5.22487131124945,-5.581009834028672
2019,ce,50 a 54 anos,-5.602344436347534,-4.851290398850848,-5.180156748905966
2019,ce,55 a 59 anos,-5.232942348760749,-4.6145031434798405,-4.899604879358721
2019,ce,60 a 64 anos,-4.817715038481798,-4.274565986812293,-4.529963810990687
2019,ce,65 a 69 anos,-4.323692054426201,-3.8642722242011978,-4.090436757014688
2019,ce,70 a 74 anos,-3.9274957006799633,-3.5677934800708107,-3.7518026384003407
2019,ce,75 a 79 anos,-3.3342720515158804,-3.051510820570228,-3.2006433038793043
2019,ce,80 anos ou mais,-2.3809859183282276,-2.2511236021738004,-2.326400206955392
2020,ce,Menos de 1 ano,-4.543193940238967,-4.386927620661903,-4.4601649259589085
2020,ce,1 a 4 anos,-7.795644829053179,-7.686234466651678,-7.738224124502795
2020,ce,5 a 9 anos,-8.678095492806982,-8.421738093154918,-8.539122012977984
2020,ce,10 a 14 anos,-8.275305243216936,-7.648758715156098,-7.9065078471053605
2020,ce,15 a 19 anos,-7.502645570927549,-5.914082766948302,-6.410646581930328
2020,ce,20 a 24 anos,-7.124949340277931,-5.475211162361107,-5.992796955794767
2020,ce,25 a 29 anos,-7.189515050833812,-5.5863219511097375,-6.111001948451556
2020,ce,30 a 34 anos,-6.775383462682389,-5.566304109329783,-6.015960854210264
2020,ce,35 a 39 anos,-6.519206929467206,-5.485742047371763,-5.892667571725076
2020,ce,40 a 44 anos,-6.2541591165271395,-5.252740738691587,-5.651644805766379
2020,ce,45 a 49 anos,-5.853238510411862,-5.0789609062225916,-5.410874432986235
2020,ce,50 a 54 anos,-5.442707491992896,-4.6976363909676895,-5.0237697001475
2020,ce,55 a 59 anos,-5.089890968564659,-4.353061638464279,-4.682131483415657
2020,ce,60 a 64 anos,-4.641875727127272,-4.0861514926872635,-4.346825897277004
2020,ce,65 a 69 anos,-4.1555865557473375,-3.6463572957323174,-3.893923488852583
2020,ce,70 a 74 anos,-3.7081749491140106,-3.2824851874091556,-3.496754788051815
2020,ce,75 a 79 anos,-3.2615994657142338,-2.8687463748910105,-3.0702213218011085
2020,ce,80 anos ou mais,-2.2653028142822533,-2.0572198345236763,-2.176060648631617
2021,ce,Menos de 1 ano,-4.65593825286209,-4.4538437265837585,-4.547419667809638
2021,ce,1 a 4 anos,-7.77648029679097,-7.660546538897391,-7.715517457832879
2021,ce,5 a 9 anos,-8.746900351308076,-8.439855503542157,-8.578502382842018
2021,ce,10 a 14 anos,-8.325329904722327,-7.879816298368013,-8.072594052851692
2021,ce,15 a 19 anos,-7.390932816498729,-6.07257402720892,-6.518545629030127
2021,ce,20 a 24 anos,-7.1563575430727635,-5.681476779867857,-6.16797585266975
2021,ce,25 a 29 anos,-6.966181936919945,-5.578829840815163,-6.06267864622698
2021,ce,30 a 34 anos,-6.751987972915076,-5.522076352248469,-5.977021621073866
2021,ce,35 a 39 anos,-6.289866258082387,-5.400393009404953,-5.765327598033782
2021,ce,40 a 44 anos,-6.008655015195722,-5.193570445709188,-5.535681611464776
2021,ce,45 a 49 anos,-5.6581060801071414,-4.90055490063972,-5.226877813832852
2021,ce,50 a 54 anos,-5.218412611542812,-4.585393196734406,-4.870484966483982
2021,ce,55 a 59 anos,-4.807965758666513,-4.289397647892541,-4.534802465348929
2021,ce,60 a 64 anos,-4.45534664086855,-3.99721586019127,-4.217818886752841
2021,ce,65 a 69 anos,-4.076725190985383,-3.6261175857005292,-3.848489803996676
2021,ce,70 a 74 anos,-3.6499214054241222,-3.239776233669238,-3.447022144887129
2021,ce,75 a 79 anos,-3.233358870166531,-2.889505750713005,-3.0676787261876655
2021,ce,80 anos ou mais,-2.283300350297197,-2.1001126127012717,-2.205582144399185
2022,ce,Menos de 1 ano,-4.537998062977187,-4.390331216816502,-4.459427732365274
2022,ce,1 a 4 anos,-7.615001711355309,-7.544569550178304,-7.578350055071628
2022,ce,5 a 9 anos,-8.800201023273372,-8.159856712499678,-8.423202290235109
2022,ce,10 a 14 anos,-8.339215519611551,-7.838024652802166,-8.051371667906901
2022,ce,15 a 19 anos,-7.56494864667853,-6.160039955786927,-6.622483586213247
2022,ce,20 a 24 anos,-7.232530346534051,-5.735855826579343,-6.22561217240647
2022,ce,25 a 29 anos,-7.170595103090461,-5.689421365284648,-6.1921971539441
2022,ce,30 a 34 anos,-6.97478883581548,-5.719536889991949,-6.1807546832330456
2022,ce,35 a 39 anos,-6.74248564774614,-5.642354306746952,-6.06748185959212
2022,ce,40 a 44 anos,-6.316511766059751,-5.4553367461948445,-5.8120108619878215
2022,ce,45 a 49 anos,-5.91218776701548,-5.165130997883856,-5.487939428118895
2022,ce,50 a 54 anos,-5.5762711124873805,-4.884518112738723,-5.190531667161734
2022,ce,55 a 59 anos,-5.2348778776169045,-4.572891363093092,-4.874516190244547
2022,ce,60 a 64 anos,-4.844962889306106,-4.238927704160037,-4.5199435922133455
2022,ce,65 a 69 anos,-4.294861058057114,-3.833547696194627,-4.06061595199261
2022,ce,70 a 74 anos,-3.8682706496924735,-3.4319238590713814,-3.650991506588496
2022,ce,75 a 79 anos,-3.298998556935423,-3.030040955836978,-3.1717004552871346
2022,ce,80 anos ou mais,-2.3039622798824055,-2.161669063837783,-2.24450489416117
2023,ce,Menos de 1 ano,-4.551710600433759,-4.381797088556183,-4.461460132455776
2023,ce,1 a 4 anos,-7.790293002570867,-7.698637058857863,-7.74233466811722
2023,ce,5 a 9 anos,-8.663800031146987,-8.206806156902529,-8.40471682798503
2023,ce,10 a 14 anos,-8.399290516970193,-7.986715776311297,-8.16662615324114
2023,ce,15 a 19 anos,-7.663943894892179,-6.3241894621707955,-6.773169268207969
2023,ce,20 a 24 anos,-7.463197590568739,-5.768823558203251,-6.290999010721532
2023,ce,25 a 29 anos,-7.099966779263561,-5.699991983381911,-6.186830182681173
2023,ce,30 a 34 anos,-6.909023944139564,-5.736766468149609,-6.178256316719114
2023,ce,35 a 39 anos,-6.729318644084212,-5.662016206016684,-6.078437177989285
2023,ce,40 a 44 anos,-6.3776524493612285,-5.517851171867674,-5.873959501520573
2023,ce,45 a 49 anos,-6.016080722305252,-5.192628037744982,-5.541066803758642
2023,ce,50 a 54 anos,-5.683299794608732,-4.900662919170701,-5.237676004539391
2023,ce,55 a 59 anos,-5.374388558530988,-4.654325889924365,-4.977327130974178
2023,ce,60 a 64 anos,-4.858148946472861,-4.2719591954407266,-4.545433086462161
2023,ce,65 a 69 anos,-4.395476875655582,-3.8943003116780646,-4.138538869130512
2023,ce,70 a 74 anos,-3.9041771585454557,-3.5513828290819833,-3.7321834749661265
2023,ce,75 a 79 anos,-3.413451332385946,-3.14266119292764,-3.2849985790699145
2023,ce,80 anos ou mais,-2.422734555058316,-2.303939649976403,-2.373562478608094
1994,df,Menos de 1 ano,-3.9669203501806884,-3.718574350896033,-3.832130340088264
1994,df,1 a 4 anos,-7.056220096128266,-6.717708439742296,-6.870267630965606
1994,df,5 a 9 anos,-7.8174030324140125,-7.787612579269117,-7.802231240782743
1994,df,10 a 14 anos,-7.6430302465423345,-7.357185148003756,-7.491006623107034
1994,df,15 a 19 anos,-7.24723754571225,-6.087398214412585,-6.543324902196027
1994,df,20 a 24 anos,-7.268610707135766,-5.883112651673789,-6.385023897190432
1994,df,25 a 29 anos,-6.775157036464893,-5.566644643829712,-6.031216536501246
1994,df,30 a 34 anos,-6.519334841648722,-5.385581572737206,-5.83537455010788
1994,df,35 a 39 anos,-6.3117157099098895,-5.462573333457349,-5.829600665836884
1994,df,40 a 44 anos,-5.906115173478008,-5.167041977820577,-5.491698050561159
1994,df,45 a 49 anos,-5.549355386525398,-4.907430362223189,-5.196143698405896
1994,df,50 a 54 anos,-5.150400130708955,-4.560092473041489,-4.8186204491593045
1994,df,55 a 59 anos,-4.55353767945838,-4.044667053410518,-4.276798181469262
1994,df,60 a 64 anos,-4.2321404025792315,-3.8316871147312237,-4.02136673183828
1994,df,65 a 69 anos,-3.750808559173119,-3.2548807794868657,-3.4961668727773425
1994,df,70 a 74 anos,-3.5130203862635025,-2.943807111387014,-3.2254361826198887
1994,df,75 a 79 anos,-3.0159839428621087,-2.3608895327805786,-2.7052375184406836
1994,df,80 anos ou mais,-2.2267101837272514,-1.8005184584799467,-2.057953315007961
1995,df,Menos de 1 ano,-4.083878674327716,-3.8380037867321697,-3.950693512240175
1995,df,1 a 4 anos,-7.162964556976916,-6.757441724298872,-6.936725036594721
1995,df,5 a 9 anos,-7.822600224603106,-7.6047944374667,-7.7066228638931875
1995,df,10 a 14 anos,-7.602142059467705,-7.3794474458228745,-7.485312354871179
1995,df,15 a 19 anos,-7.180019393302382,-6.096059273187376,-6.529471850808045
1995,df,20 a 24 anos,-7.244187584111042,-5.74929331937039,-6.273996604339847
1995,df,25 a 29 anos,-6.9961147916780435,-5.561434363007011,-6.077485062579909
1995,df,30 a 34 anos,-6.737490455181639,-5.455255666013674,-5.9416963067468975
1995,df,35 a 39 anos,-6.271659835417682,-5.351128200781652,-5.741037805245291
1995,df,40 a 44 anos,-6.014316434996981,-5.274203377531456,-5.600382419807424
1995,df,45 a 49 anos,-5.670241472862394,-4.856995821721866,-5.207313411808289
1995,df,50 a 54 anos,-5.134614507972512,-4.652844725153649,-4.8725272357974605
1995,df,55 a 59 anos,-4.656877159621778,-4.090851575592779,-4.346141715407094
1995,df,60 a 64 anos,-4.42956425231303,-3.874151536540201,-4.1264467125172
1995,df,65 a 69 anos,-3.8583080797418656,-3.30748917057545,-3.572857329172751
1995,df,70 a 74 anos,-3.404656198808591,-2.9825562614621353,-3.197536909301736
1995,df,75 a 79 anos,-2.901135217689462,-2.5895238618276903,-2.7664757973458025
1995,df,80 anos ou mais,-2.289405262727401,-1.9811572661003478,-2.1741093455186644
1996,df,Menos de 1 ano,-4.194400334903037,-3.9184026123921876,-4.043715100744353
1996,df,1 a 4 anos,-7.136421795633284,-6.900372553492887,-7.009563554702934
1996,df,5 a 9 anos,-8.004728124951438,-7.674520219036497,-7.824426630867899
1996,df,10 a 14 anos,-7.791324939913432,-7.33418445665582,-7.537977701821103
1996,df,15 a 19 anos,-7.385376084784147,-6.100581486810235,-6.583504251081802
1996,df,20 a 24 anos,-7.040216831174986,-5.772421730995095,-6.247513124418943
1996,df,25 a 29 anos,-6.890329839953628,-5.697978540846657,-6.157020714551564
1996,df,30 a 34 anos,-6.722031217532972,-5.505421292902074,-5.974481133454713
1996,df,35 a 39 anos,-6.2735531759949925,-5.3914890809739795,-5.768879920255144
1996,df,40 a 44 anos,-5.978618923737245,-5.189199842690726,-5.533664909670942
1996,df,45 a 49 anos,-5.553675450307848,-5.049609235822067,-5.28648065757668
1996,df,50 a 54 anos,-5.174966747570238,-4.745034760650934,-4.945808902191425
1996,df,55 a 59 anos,-4.6312193200755525,-4.253006331183974,-4.433067005758533
1996,df,60 a 64 anos,-4.278617537396835,-3.874176941518704,-4.065263251424813
1996,df,65 a 69 anos,-3.9427460849156795,-3.3282911549499827,-3.620719557086656
1996,df,70 a 74 anos,-3.4877538083782866,-2.9632669004898617,-3.221284498466138
1996,df,75 a 79 anos,-2.954334938846135,-2.526646312696835,-2.763189957746152
1996,df,80 anos ou mais,-2.1893987213754587,-1.9033659886752594,-2.0849867482874775
1997,df,Menos de 1 ano,-4.131614309028525,-3.9514961694600363,-4.036111526086724
1997,df,1 a 4 anos,-6.943061664031574,-7.056819926516892,-6.999287166100659
1997,df,5 a 9 anos,-7.9175519970094586,-7.936117142116908,-7.926882120895523
1997,df,10 a 14 anos,-8.023496306423011,-7.66603655137054,-7.829534957053436
1997,df,15 a 19 anos,-7.688571402423474,-6.04798237046578,-6.601935029134392
1997,df,20 a 24 anos,-7.444554378861948,-5.901312747496138,-6.435461735891279
1997,df,25 a 29 anos,-7.009066799513609,-5.696900497308868,-6.1842471518026425
1997,df,30 a 34 anos,-6.778067981589497,-5.6445573431378655,-6.090890908581194
1997,df,35 a 39 anos,-6.630439114708688,-5.431849961166288,-5.900917948408515
1997,df,40 a 44 anos,-6.078568171539666,-5.244103428476675,-5.605021720375452
1997,df,45 a 49 anos,-5.643376850603099,-4.969743559373122,-5.273366414552309
1997,df,50 a 54 anos,-5.1699908172331455,-4.736496388926568,-4.940582642186249
1997,df,55 a 59 anos,-4.683423546152002,-4.204378247897348,-4.427310428218906
1997,df,60 a 64 anos,-4.438719717327858,-3.8171320531705333,-4.094051983357016
1997,df,65 a 69 anos,-3.7327176107068274,-3.316960994920495,-3.525947020201506
1997,df,70 a 74 anos,-3.3134457754905196,-2.90668347409328,-3.111066794656765
1997,df,75 a 79 anos,-3.0327739781318748,-2.5780121528013833,-2.827808842812947
1997,df,80 anos ou mais,-2.2144344865809633,-1.8868597344326161,-2.09484376131009
1998,df,Menos de 1 ano,-4.256400421556479,-3.9873392763609683,-4.108954299510699
1998,df,1 a 4 anos,-7.21119447200773,-6.980142859228912,-7.086991185858711
